epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,549.797,0.29248,4.10074,1.84538,0.54236,0.77593,0.64727,0.47829,0.41209,11.3589,2.18462,0.000198206,0.000198206,0.000198206
180,552.854,0.28788,4.14252,1.83508,0.57002,0.73169,0.65723,0.47576,0.41431,11.2316,2.20064,0.000189955,0.000189955,0.000189955
181,555.907,0.29461,4.21487,1.86778,0.58883,0.78232,0.68057,0.49767,0.41275,10.2961,2.22305,0.000181703,0.000181703,0.000181703
182,558.988,0.29643,4.46088,1.87145,0.62369,0.73137,0.69998,0.51234,0.40353,9.836,2.17741,0.000173451,0.000173451,0.000173451
183,562.272,0.28076,4.1262,1.84119,0.59793,0.73169,0.69884,0.51275,0.39794,9.89402,2.12018,0.0001652,0.0001652,0.0001652
184,565.479,0.29721,4.12538,1.8375,0.61007,0.73619,0.66924,0.49131,0.40282,10.4273,2.14101,0.000156948,0.000156948,0.000156948
185,568.55,0.28291,4.1337,1.83614,0.58656,0.73169,0.64718,0.46576,0.40129,11.4963,2.13715,0.000148696,0.000148696,0.000148696
186,571.574,0.30036,4.28805,1.85922,0.58936,0.70108,0.62414,0.44811,0.40468,11.6229,2.17238,0.000140445,0.000140445,0.000140445
187,574.636,0.28797,4.10634,1.85236,0.57341,0.70354,0.62269,0.45229,0.40729,11.5809,2.18905,0.000132193,0.000132193,0.000132193
188,577.703,0.28788,3.96738,1.83464,0.5512,0.7611,0.63107,0.45206,0.40762,11.5631,2.18748,0.000123941,0.000123941,0.000123941
189,580.788,0.29489,4.10778,1.87566,0.56486,0.77947,0.6429,0.4631,0.40744,11.25,2.18371,0.00011569,0.00011569,0.00011569
190,583.897,0.29462,4.17973,1.83176,0.58676,0.79052,0.67706,0.48558,0.40609,10.9171,2.18283,0.000107438,0.000107438,0.000107438
191,586.9,0.27721,3.97335,1.84921,0.60168,0.8153,0.69877,0.50355,0.40738,10.5885,2.18023,9.91865e-05,9.91865e-05,9.91865e-05
192,589.968,0.28392,3.98195,1.8282,0.62342,0.81781,0.70608,0.50446,0.40425,10.4357,2.17183,9.09349e-05,9.09349e-05,9.09349e-05
193,593.033,0.28702,4.14125,1.86353,0.61965,0.81993,0.70637,0.50952,0.4057,10.5209,2.17147,8.26832e-05,8.26832e-05,8.26832e-05
194,596.106,0.28091,3.9399,1.82381,0.59559,0.79052,0.70448,0.50991,0.40458,10.5076,2.17084,7.44316e-05,7.44316e-05,7.44316e-05
195,599.174,0.28456,4.18954,1.82813,0.59065,0.77371,0.69862,0.50727,0.40508,10.5024,2.16931,6.61799e-05,6.61799e-05,6.61799e-05
196,602.237,0.28029,3.9546,1.83704,0.60207,0.7611,0.70425,0.50745,0.40799,10.4422,2.18185,5.79283e-05,5.79283e-05,5.79283e-05
197,605.308,0.29679,4.20233,1.84909,0.60074,0.78987,0.71275,0.51437,0.40879,10.2668,2.18813,4.96766e-05,4.96766e-05,4.96766e-05
198,608.465,0.28659,4.00404,1.82154,0.59552,0.79052,0.71567,0.51585,0.4079,10.1782,2.18638,4.1425e-05,4.1425e-05,4.1425e-05
199,611.632,0.27958,4.0341,1.82971,0.60591,0.80522,0.70968,0.50793,0.4085,10.0559,2.19316,3.31733e-05,3.31733e-05,3.31733e-05
200,614.645,0.29296,4.05886,1.85905,0.59876,0.78396,0.70345,0.49956,0.40672,10.0678,2.19324,2.49217e-05,2.49217e-05,2.49217e-05
